id,link,text
7607,https://jsom.utdallas.edu/internship-stories/7607,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7608,https://jsom.utdallas.edu/internship-stories/7608,"['Wang-Chi Yang', '\n\t\t\t\tAccounting Flex\t\t\t', '\n\t\t\t\tErnst and Young LLP\t\t\t', '\n\n\t\t\t\tEY is one of the largest professional services networks in the world. It primarily provides its clients with assurance, tax, consulting, and advisory services. EY operates as a network of member firms structured as separate legal entities in a partnership, with 312,250 employees in over 700 offices in more than 150 countries worldwide. \nDuring the internship, I learned a lot of skills and gained some valuable experience. First of all, after interning at EY, I learned a lot of shortcuts, functions, and formulas. I can fix many problems through Excel more quickly than before. In addition, I learned how to respond to client requests faster and more professionally by email. Furthermore, I gained the skill of maintaining productive working relationships with client personnel. Finally, I learned to cooperate with team members to accomplish goals effectively and efficiently.\nThe internship experience aligned with my career goals. My career goals are to work in an accounting firm as an auditor. One day when I get the CPA license and accumulate abundant experience, I would like to become a partner in an accounting firm. As a result, being an intern in an audit service line is a tiny step, but it is an essential cornerstone for me and my career goals. \nThrough this internship experience, I acquired lots of valuable experience. Especially, I interned during the busy season. Therefore, I needed to work overtime sometimes, and there was a lot of work during the busy season. I experienced the most realistic auditor life during the period of internship. It was an exciting and challenging experience. When all of the things came out together and were close to the due date, how I adjusted my mind, balanced work and life, and enhanced the effectiveness and efficiency of work. In conclusion, I am glad I had the chance to intern at EY. This experience would let me make progress and is helpful and valuable.\n#UTDMSACCT ', '\n\t\t\tJSOM Handshake\t\t\t', 'From working as a Financial Analyst at JLL for almost one year now, I was able to gain the experienc ...', 'As my internship at CCK Strategies, PLLC came to an end, I reflected on my own experiences and gaine ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7609,https://jsom.utdallas.edu/internship-stories/7609,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7610,https://jsom.utdallas.edu/internship-stories/7610,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7611,https://jsom.utdallas.edu/internship-stories/7611,"['Qiran Jiang', '\n\t\t\t\tAccounting Flex\t\t\t', '\n\t\t\t\tCCK Strategies, PLLC\t\t\t', ""\n\n\t\t\t\tAs my internship at CCK Strategies, PLLC came to an end, I reflected on my own experiences and gained many valuable insights. During my time there, I worked as a tax intern for 3 months, where I was responsible for preparing and analyzing tax returns, conducting tax research, and assisting with tax planning strategies.\nOne of the key takeaways from my internship was the importance of attention to detail. As a tax analyst, even the slightest error in a tax return could have significant consequences for the client. This made me realize that attention to detail is not just important in the tax industry but in every aspect of life. I learned to double and triple check my work to ensure that I did not make any mistakes.\nAnother important lesson I learned was the importance of communication skills. As an intern, I had the opportunity to work with people at all levels of the organization, from other interns to senior tax professionals. I found that effective communication was crucial in building relationships and getting work done efficiently. I learned to listen carefully, ask questions, and communicate my thoughts clearly and concisely.\nDuring my internship, I had the opportunity to work on various tax projects and apply what I have learnt from Financial and tax accounting classes to real business practices. One of the most rewarding experiences was assisting a small business owner in reducing their tax liability. This required a deep understanding of the tax code and creative thinking to come up with a tax planning strategy that worked for the client.\nLastly, I had a few opportunities to meet several partners of the company who had started their career as an intern, just like me. They shared their career journey and the valuable lessons they learned along the way. This made me realize that every experience, no matter how small, can have a significant impact on one's career path.\nOverall, my internship experience as a tax intern taught me important life lessons, improved my attention to detail, communication skills, and introduced me to valuable professionals in the industry. I am grateful for this experience and look forward to applying the knowledge and skills I gained to my future endeavors. #UTDMSACCT "", '\n\t\t\tJSOM career event\t\t\t', 'From working as a Financial Analyst at JLL for almost one year now, I was able to gain the experienc ...', 'EY is one of the largest professional services networks in the world. It primarily provides its clie ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7612,https://jsom.utdallas.edu/internship-stories/7612,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7613,https://jsom.utdallas.edu/internship-stories/7613,"['Zachary Thomas', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tWeaver and Tidwell LLP (Weaver)\t\t\t', ""\n\n\t\t\t\tWhat an unforgettable couple of months it has been! I recently completed a spring internship with Weaver & Tidwell, a nationally-oriented accounting firm that offers traditional assurance and tax services. Weaver's unwavering attention to detail and client-focused approach have contributed significantly to its exponential growth over the last decade, and my internship with the company has taught me numerous invaluable lessons.\nAt the beginning of the internship, I applied for a mentorship program and had no prior knowledge that it was intended for full-time employees. Despite this, my managers, Lauren Wood and Kayla Rodriguez, made an effort to contact the individuals I had requested so that I could schedule meetings with them. I was able to meet with a senior associate, senior manager, and two partners monthly. It was truly exceptional, and I cannot express my gratitude enough to these four individuals for providing me with great insights into the accounting industry and valuable career advice.\nAll interns were given an excellent opportunity to participate in an industry expo where we learned about international tax, state & local tax, investment funds, and more. We were given the chance to work with these industries, and I chose investment funds, which was an incredible experience. \nThrough this company, I was also able to attend two remarkable events with the North Dallas Chamber of Commerce. I had the privilege of hearing Dr. Brian Tyler of McKesson and Lee Bratcher of Texas Blockchain provide meaningful insight into the direction of their industries, advice on career progression, and how to make oneself a more valuable individual.\nI cannot thank Weaver enough for all the resources that it has provided me. I had numerous opportunities to meet different people and expand my skillset. It was an honor working with everyone at this company, and I am eagerly anticipating the next busy season. #UTDBSFIN #hireJSOM "", '\n\t\t\tInternet (e.g. company website, job search engines), Personal connection (e.g. family, friend, colleague)\t\t\t', 'For the past 2 semesters, I have had the amazing opportunity to work as a finance intern at Nanoscop ...', 'My internship experience at Emersons Commercial Real Estate was amazing! I have learned so much over ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7614,https://jsom.utdallas.edu/internship-stories/7614,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7615,https://jsom.utdallas.edu/internship-stories/7615,"['Christian Yeaton', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tDeutsche Bank\t\t\t', '\n\n\t\t\t\tOver the summer of 2022, I had the pleasure of joining an incredible team in Deutsche Bankâ€™s NYC office. I was part of a 20+ cohort of students across The United States, all from top tier universities and institutions, joining DBâ€™s expansive Corporate Banking team. I got placed within the Trust and Agency Services team on the Escrows desk. From day one it was an invaluable experience, working at a premier bank in such a niche product group gave me a whole new approach to the way I look at finance. The bank taught me things that I could only learn from industry experts and would never learn in the classroom. Beyond the strong educational system that the bank possessed, DB planned plenty of happy hour networking events with senior bankers, as well as a myriad of fun events for all the interns to get to know each other. On top of the great work experience, New York city was phenomenal. To be in the largest financial city in the world as a young professional was the highlight of the summer. The culture of the bank combining with the culture of the city melted together into a once in a lifetime experience. I would suggest that every student do a summer in NYC, they wonâ€™t regret it. #UTDBSFIN #hireJSOM ', '\n\t\t\tInternet (e.g. company website, job search engines)\t\t\t', 'As I am reaching the end of my college career, I wanted to take a moment and reflect on my internshi ...', 'This past summer, I had the pleasure of interning at CeeChat as the Project Management Intern in Hou ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7616,https://jsom.utdallas.edu/internship-stories/7616,"['Cameron Schultz', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tAR-19 Investments\t\t\t', '\n\n\t\t\t\tInternship Requirement Post:\nMy experience at MPact Initiatives has been eye-opening to say the least. Being able to perform tasks in a real-world work environment has been extremely helpful in regards to putting the pieces together from the education I am receiving. I am very grateful for this opportunity to learn excel, looker, CRM management, and have the ability to work with other like-minded individuals. MPact Initiatives has not only been a great place to learn the various technical skills necessary for my career, but also the interpersonal ones, at MPact you are pushed to become a better person in every aspect of personal and professional development. From book clubs, to emerging leadership meetings, all the way to the incredibly compassionate and caring leadership that is willing to lend a hand. MPact displays an organization comprised of humble, hungry, and smart people who collectively form a culture I did not believe existed beforehand. Other the course of this spring, I have been able to work with the accounting, finance, and strategy departments very closely, having the ability to exercise some of the ability to implement decisions based on what the data showed. Being able to work in a small business atmosphere with such a great culture is certainly a great way to understand how to move at a fast pace. I am extremely grateful for this opportunity and look forward to seeing all of these new skills within myself for the rest of my life.\nThe picture provided helps explain the great culture MPact has, in memoriam of 9/11, all members of the entire organization will climb 110 flights of stairs to remember the brave firefighters from that day.\n#UTDBSFIN #hireJSOM ', '\n\t\t\tPersonal connection (e.g. family, friend, colleague)\t\t\t', 'When I started up this semester at UTD, I recently accepted a position at Lument Capital. The role I ...', 'My 4 months  spring internship as a transaction advisory services intern at Weaver & Tidwell LLP was ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7617,https://jsom.utdallas.edu/internship-stories/7617,"['Venkata Sai Vivek Kakumanu', '\n\t\t\t\tInformation Technology and Management, MBA\t\t\t', '\n\t\t\t\tBened Software Services, Inc\t\t\t', '\n\n\t\t\t\tDuring my internship at Benedsoft, I worked closely with the Business Analysis team to understand the business needs of clients and to provide recommendations for improving their processes.  My primary responsibility was to gather and analyze data to identify areas where the company could improve their operations and increase efficiency.\nOne of my most significant projects during the internship was to work with the team to develop a new project management system that would help the company better track progress and streamline communication between team members.  I conducted extensive research to determine the best practices for project management and identified potential software solutions that could be implemented.\nAfter presenting my findings to the team, we decided to adopt a new project management tool that would allow for real-time collaboration and provide better visibility into project status.  I then worked with the IT team to configure and customize the software to meet our specific needs.\nThroughout the internship, I also had the opportunity to attend meetings with clients and observe how the Business Analysis team interacted with them.  This experience helped me to develop my communication and presentation skills, as I was able to see first-hand how to effectively communicate complex information to non-technical stakeholders.\nOverall, my internship at Benedsoft was an incredibly valuable experience that provided me with practical, hands-on experience in the field of Business Analysis.  I gained a deeper understanding of how technology can be leveraged to solve business problems, and I developed critical skills that I will be able to use throughout my career. Overall, my internship in data analysis gave me knowledge and skills that will be useful in my future work as a data analyst. I am more assured in my capacity to gather, purge, analyze, and visualize data, and I am eager to advance my knowledge in this area. In the field of data analysis, the experience has also taught me the value of teamwork, communication, and attention to detail. I want to sincerely thank Harish koneru my Director, for his unwavering advice and assistance throughout the internship.\n#UTDITM #hireJSOM #jsom #UTDMSITM #MSITM #utdallas#internship2023 #DataEngineerIntern #spring2023 #dataengineer #internshipexperience ', '\n\t\t\tInternet (e.g. company website, job search engines), Personal connection (e.g. family, friend, colleague)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7618,https://jsom.utdallas.edu/internship-stories/7618,"['Harish Apuri', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tAmazon Web Services\t\t\t', '\n\n\t\t\t\tDuring the internship at Amazon.com Services LLC, I worked as a software developer with the Network Balancer team in AWS. My primary responsibility was to develop an internal dashboard for day-to-day activities. I worked closely with their team and was able to gain valuable insights into how large-scale systems work.\nMy mentor played a critical role in their learning and development. During one-on-one meetings, my mentor provided guidance and support, helping me overcome obstacles and answer project-related questions. My mentor encouraged me to reach out to their peers whenever they faced challenges, which helped me to develop the communication skills and work collaboratively.\nThroughout the internship, I developed technical skills, learning how to use new tools and technologies. I also developed their problem-solving and time management skills, working under deadlines to deliver quality work. The internship provided an opportunity to apply theoretical knowledge and academic skills to practical situations.\nWorking at Amazon.com Services LLC allowed me to gain exposure to industry best practices and standards. I was able to see firsthand how Amazon.com Services LLC operates and how they develop their software products. I gained experience with agile development methodologies, which are commonly used in the industry.\nI also had the opportunity to work with experienced professionals in the field, learning from their expertise and applying their knowledge to real-world problems. The internship provided a platform to network with other professionals in the field, expanding my career opportunities.\nIn conclusion, the internship at Amazon.com Services LLC provided the me with valuable experience and skills. They worked as a software developer with the Network Balancer team in AWS, developing an internal dashboard for day-to-day activities. My mentor played a critical role in their learning and development, providing guidance and support. The internship allowed the me to gain exposure to industry best practices and standards, work with experienced professionals, and develop technical and problem-solving skills. It was a valuable experience that provided me with the opportunity to apply their theoretical knowledge to practical situations and develop their career prospects.\n#UTDMSITM ', '\n\t\t\tJSOM Handshake, JSOM career event\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7619,https://jsom.utdallas.edu/internship-stories/7619,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7620,https://jsom.utdallas.edu/internship-stories/7620,"['Christian Van Fleet', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tProgress Learning\t\t\t', '\n\n\t\t\t\tSince I began my career here at Progress Learning in 2021, I have had a fantastic professional experience. In my recent promotion to Onboarding Specialist, I transferred the skills I learned in my previous position as a Business Development Representative and the knowledge gained as a student while at UTD JSOM. I have had great success using them in the customer success department.\nProgress Learning is a state standards-aligned K-12 supplementary platform for those unfamiliar with the product. Our mission is to help all students across the country master state standards by empowering educators with personalized teaching tools and support. Over my time working here, I have seen the difference we make with our clients, and it really does blow me away how much of an impact we make in the educational experience of students across the U.S.\nShortly after being promoted, I was assigned a project that desperately needed attention and a dedicated individual to push it along. The project gave me a fantastic insight into what it takes to provide genuine, top-quality service to our clients. The overall goal was to grow our relationships with clients that needed help getting started after purchase. I worked with many clients that had challenges with implementing Progress Learning at their campuses, and I am proud to say that I have been able to make a positive impact with almost all of the clients that needed help improving their usage of Progress Learning as one of their main tools in the classroom. Thank you to my Manager, Mackenzie Maddox, and my VP, Felicia Zorn, for giving me this challenge. I look forward to continuing to provide this vital service to our clients. #UTDBSFIN #hireJSOM ', '\n\t\t\tPersonal connection (e.g. family, friend, colleague), Internal Promotion\t\t\t', 'For the past 2 semesters, I have had the amazing opportunity to work as a finance intern at Nanoscop ...', 'My internship experience at Emersons Commercial Real Estate was amazing! I have learned so much over ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7621,https://jsom.utdallas.edu/internship-stories/7621,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7622,https://jsom.utdallas.edu/internship-stories/7622,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7623,https://jsom.utdallas.edu/internship-stories/7623,"['Terence Hsieh', '\n\t\t\t\tInformation Technology and Systems\t\t\t', '\n\t\t\t\tXite Realty\t\t\t', ""\n\n\t\t\t\tWith so many factors going into operating a successful medical office and business, Xite Realty offers data-driven and proven facts to help doctors choose the optimal location for their practices. Using GIS technology to analyze the demographics of a potential site and negotiate terms on behalf of a client makes opening up practices stress-free and simple for future doctors and owners. \nDespite already being a full-time student as well as a part-time client advisor at Louis Vuitton, I wanted to pursue an interest that I always had as a business-oriented person. I applied to the Xite sales internship program when I noticed an opening for a position in their company that involves work with real estate. Though my experience working in such an industry has been limited, I had always envisioned my future with some aspect of real estate. At the very least, I wanted to gain a real-world grasp of how markets and economies work in such a large field. Having filled out the application, I made my way to their offices; eager to introduce myself. Once introductions were made, the team offered me the position on the spot, as Xite is keen on individuals that like to chase any and all opportunities. The following months would exemplify that rule to me in a very strong manner.\nHaving multiple deals and clients to manage, the workload never seemed to drop off at any point. However, I was happy with how many projects I could help on and pick up any pieces of knowledge that I could while working on my assignments. The office culture truly has a â€œgo-get-themâ€ attitude toward their projects. A glimpse at anyone's schedule would feature a mass of colorful blocks sectioned into meetings (both virtual and in-person) or tasks to complete.\nSeeing as how I wasnâ€™t licensed as an agent yet, I could only help around with the background and setup for these meetings. Whether it was amassing potential sites for a medical practice or running comparison reports for which sites were the best fit for a client, I slowly grew comfortable with working on multiple software and templates for the company.\nMy experience with Xite Realty is one that I look upon fondly. Being able to learn some rare background knowledge from industry veterans while also being able to improve my own skills and workflow proved to be a great investment for my future growth. I look forward to continuing my journey down this path and possibly becoming a full partner one day.\n#UTDBSITS #JSOMINTERN #JSOM "", '\n\t\t\tInternet (e.g. company website, job search engines)\t\t\t', 'Bank of Montreal is the first Canadian bank founded in Montreal in 1817. I was hired by BMO as a Bus ...', 'During my summer internship with Global Education and Career Development Abroad (GlobalEd), I had th ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7624,https://jsom.utdallas.edu/internship-stories/7624,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7625,https://jsom.utdallas.edu/internship-stories/7625,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7626,https://jsom.utdallas.edu/internship-stories/7626,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7627,https://jsom.utdallas.edu/internship-stories/7627,"['Phillip Zaki', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tPerfect Tax and Finance\t\t\t', '\n\n\t\t\t\tMy internship experience was a wonderful experience, learned many things throughout the journey and got to experience the work life from home and in the office as well, learned to work with customers, excel, crypto machines and build dashboards. I got the opportunity to work with great mentors that taught me many experiences. I also got the opportunity to experience challenges that you see in delayed work.  \nPrior to my internship, I was working at the company for 6 months so I was able to use my work as my internship. From the start of my internship experience, I was able to work on a project in which the company was investing in crypto machines. Some of my responsibilities were talking to customers, selling them the different types of machines, then mining while I set the customerâ€™s account on a website called Antpool. Antpool kept track of how much money they are making. I was able to learned that every job comes with some challenges and important lessons.  When I first begin the project, I was in the learning process and one day my manager was out of town and We were a lot behind schedule. I took on a leadership role and decide that I learned enough to start without Chris being there. I started working on mining the machines but I missed up and assigned the wrong machine to the wrong client because I missed a step in the process. I notice the problem and I stopped working on it until he came back. When my manger arrived , I told him What happened. He immediately hosted a meeting with the team. To be honest I was nervous because he was going to call me out in front of the team and be upset. During the meeting, he actually comments on how great job I have been doing. He really liked that I took on a leadership role when he was not there. He mentioned in the meeting is that we all miss up every now and then including him. Its all about what we learn from it and move on not do it again. \nOverall my internship experience taught me many things, I learned that is very important to write down everything and ask questions before you start something especially early in the project. My mentor was very calm and showed me where I made the mistake and comforted me and encouraged me to do my best, It was very rewarding learning from my mentor as well as figuring out the mistake on my own. This internship made me realize how much I like to think outside the box and made me realize that I like to work with Excel, build dashboards as well as talk to customers. After my masterâ€™s, hopefully, I would a job that works with dashboards. However, that could change because I am still learning and getting the experience, I need to be successful in the future. #UTDMSITM ', '\n\t\t\tPersonal connection (e.g. family, friend, colleague)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7628,https://jsom.utdallas.edu/internship-stories/7628,"['Ali Domeny', '\n\t\t\t\tInformation Technology and Systems\t\t\t', '\n\t\t\t\tNorthern Compass\t\t\t', '\n\n\t\t\t\tFor the last several months, I have been fortunate enough to work for Northern Compass as an IT intern. During this time, I have gained valuable experience in design and front-end development. I was able to apply my knowledge to real world business examples and receive a much deeper understanding of how to create visually appealing and functional designs that focus on end user needs. In addition to my work in design, I also began learning XAML which gives me exposure to another aspect of front-end development, allowing me to expand beyond just HTML and CSS.\nOne of the things that made my experience at Northern Compass particularly enjoyable was the support and guidance I received from my mentor there. They were always willing to share their immense knowledge and expertise of the industry with me. With their encouragement, I was able to fully realize my passion for front-end development and design. They inspired me to push myself further than ever before, strive for excellence in my work, and they motivated me to begin pursuing a UX certificate, which will be a great addition to my skill set.\nA key project that I worked on during this internship was creating a customized mobile application prototype for a small business. This project required me to understand the businessâ€™s needs, functions, and preferences, as well as create designs that were attractive and cohesive. This helped me develop my skills with Adobe XD and Figma, design tools widely used in the industry for UI and UX designs.\nOverall, my internship this semester with Northern Compass was extremely rewarding. I gained countless insights into the industry and extremely valuable experience actually working in it. I am so thankful that I had this experience and I feel that it awoke an underlying passion for this field that I didnâ€™t even know I had.\n#UTDBSITS #JSOMINTERN #JSOM ', '\n\t\t\tFaculty referral\t\t\t', 'Bank of Montreal is the first Canadian bank founded in Montreal in 1817. I was hired by BMO as a Bus ...', 'During my summer internship with Global Education and Career Development Abroad (GlobalEd), I had th ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7629,https://jsom.utdallas.edu/internship-stories/7629,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7630,https://jsom.utdallas.edu/internship-stories/7630,"['Amin Salem', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tMAS Islamic Center of Dallas\t\t\t', ""\n\n\t\t\t\tAs my last semester as an undergraduate comes to a close, I find myself thankful for the bonds I have fostered at school and work alike, and the opportunities that I have been lucky enough to receive. I am exceedingly grateful to the MAS Center of DFW, for providing me the opportunity to work alongside talented individuals in an enriching internship experience. Throughout my time there, I had many chances to apply classroom teachings to a real-world environment and gain new skills that I am sure will benefit me even years down the road.\nAt the MAS Center, I was exposed not only to an efficient work environment but also to a group of talented individuals who knew their work and knew it well. Working with a team of professionals who were passionate about their work was inspiring. They were always willing to share their knowledge and mentor me. I learned a lot from their expertise, and their feedback helped me improve my work.\nAdditionally, this internship experience taught me the importance of attention to detail and time management. I had to ensure that all financial records were accurate and up-to-date, which required me to be meticulous in my work. The budgeting process had strict deadlines, and I had to prioritize my tasks to ensure that I met them.\nLastly, this internship allowed me to gain a better understanding of how organizations operate and how finance plays a critical role in decision-making. I was able to see firsthand how budgeting decisions impacted the company's overall performance and how financial data was a necessary component of informed strategic planning.\nIn conclusion, my internship experience as a budget intern was a significant milestone in my professional development. I am confident that the skills and knowledge I gained will serve me well in my future career, and I am grateful for the opportunity to have worked with such a fantastic team. #UTDBSFIN #hireJSOM "", '\n\t\t\tPersonal connection (e.g. family, friend, colleague)\t\t\t', 'For the past 2 semesters, I have had the amazing opportunity to work as a finance intern at Nanoscop ...', 'My internship experience at Emersons Commercial Real Estate was amazing! I have learned so much over ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7631,https://jsom.utdallas.edu/internship-stories/7631,"['Sumedh Bangaru', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tCerebral Technologies(CBL Solutions)\t\t\t', '\n\n\t\t\t\tAs the spring semester is wrapping up, it is time I got to share my experience as a Data Analyst Intern at Cerebral Technologies. I am so grateful for working in a challenging environment and it gave me a chance to hone my skills.\n                             The courses at The University of Texas at Dallas really helped me a lot as we were taught from the basics, and I can relate to my real-time working experience. I got to interact with many cross-functional teams and my main aim was to build dashboards and present insights. I also got a chance to interact with data scientist leads and develop models using various numerical and statistical techniques. I worked on various tools like SQL, Python, Tableau, and Excel. The insights are being presented to the business stakeholders on a bi - weekly basis by using the visualization tool Tableau. This internship also helped me to solve critical problems in real-time environment scenarios.\n         I am thankful to everyone out there who made my internship successful. Special thanks to my manager who has been supporting me consistently and I would also like to thank specially JSOM department which is extremely supportive. #utd #msitm #jsom #cerebral #UTDMSITM ', '\n\t\t\tInternet (e.g. company website, job search engines)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7632,https://jsom.utdallas.edu/internship-stories/7632,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7633,https://jsom.utdallas.edu/internship-stories/7633,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
